City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,luchegorsk,46.4764,134.2569,275.18,39,14,2.0,RU,1682533097
356,ad dawadimi,24.5077,44.3924,295.79,58,9,8.94,SA,1682533097
357,manicore,-5.8092,-61.3003,305.12,66,78,1.03,BR,1682533098
358,tekman,39.6436,41.5078,279.1,93,93,0.28,TR,1682533098
359,sinan,34.8262,126.1086,276.21,77,0,3.85,KR,1682533098
360,isangel,-19.55,169.2667,299.12,78,100,0.61,VU,1682533099
361,khandyga,62.6667,135.6,264.84,95,45,0.96,RU,1682533099
362,kyzyl,51.7,94.45,272.45,53,45,2.71,RU,1682532953
363,solnechnyy,50.7214,136.6319,269.79,95,94,1.43,RU,1682533100
364,burang,30.25,81.1667,270.29,95,100,2.23,CN,1682533101
365,colonia,50.9333,6.95,284.16,46,0,3.6,DE,1682532970
366,severo-yeniseyskiy,60.3725,93.0408,268.73,96,100,2.48,RU,1682533102
367,childress,34.4264,-100.204,285.33,95,100,5.34,US,1682532840
368,nelson,-41.2833,173.2833,284.98,87,90,1.3,NZ,1682533102
369,konarka,19.9,86.1167,301.37,79,93,4.87,IN,1682533103
370,vilyuchinsk,52.9306,158.4028,270.3,82,4,4.09,RU,1682533104
371,amalapuram,16.5833,82.0167,299.56,84,10,1.53,IN,1682533104
372,nova sintra,14.8667,-24.7167,292.97,76,0,8.22,CV,1682533104
373,midvagur,62.0511,-7.1939,278.61,60,82,4.12,FO,1682533105
374,suomussalmi,64.8869,28.9078,274.32,100,100,4.4,FI,1682533105
375,yenifakili,39.2114,35.0004,286.8,54,100,5.61,TR,1682533106
376,charters towers,-20.1,146.2667,290.91,86,20,3.27,AU,1682533106
377,monrovia,6.3005,-10.7969,302.02,77,100,1.14,LR,1682533002
378,sarkand,45.41,79.9186,282.71,44,0,2.69,KZ,1682533107
379,brookings,44.3114,-96.7984,286.34,43,100,7.2,US,1682532910
380,newman,37.3138,-121.0208,299.42,44,6,0.89,US,1682533107
381,trouville-sur-mer,49.3657,0.0804,285.57,78,100,4.12,FR,1682533108
382,cumbal,0.9088,-77.7915,286.75,63,75,6.17,CO,1682533109
383,bojnurd,37.4747,57.329,288.12,82,0,2.06,IR,1682533109
384,post,33.1909,-101.3782,294.82,41,13,6.35,US,1682533110
385,revda,56.801,59.9303,287.55,47,100,4.03,RU,1682533110
386,wadowice,49.8834,19.4929,280.25,74,80,0.89,PL,1682533110
387,kodinsk,58.6881,99.1844,270.22,93,100,2.08,RU,1682533111
388,dryden,49.7833,-92.7503,281.31,31,0,3.6,CA,1682533111
389,nago,26.5881,127.9761,292.62,72,63,4.56,JP,1682533112
390,am timan,11.0297,20.2827,303.61,46,76,4.61,TD,1682533112
391,kenai,60.5544,-151.2583,277.2,70,100,2.57,US,1682533113
392,port saint john's,-31.6229,29.5448,295.46,91,1,4.64,ZA,1682533114
393,iquique,-20.2208,-70.1431,297.17,71,17,2.76,CL,1682533095
394,talara,-4.5772,-81.2719,303.57,66,40,1.54,PE,1682533114
395,sanctuary point,-35.1114,150.629,290.55,84,59,2.81,AU,1682533115
396,genhe,50.7833,121.5167,269.84,67,45,1.9,CN,1682533115
397,kili,5.6439,169.1211,301.21,79,67,8.17,MH,1682533116
398,soanierana ivongo,-16.9167,49.5833,298.22,86,47,3.27,MG,1682533116
399,aqadyr,48.2553,72.8483,286.1,36,4,3.45,KZ,1682533116
400,kokhma,56.9349,41.0915,283.88,95,97,3.28,RU,1682533117
401,duong dong,10.2167,103.9667,298.15,94,40,1.54,VN,1682533117
402,glendive,47.1053,-104.7125,288.94,44,0,7.72,US,1682533118
403,verkhnevilyuysk,63.4453,120.3167,271.09,94,100,2.69,RU,1682533118
404,arraial do cabo,-22.9661,-42.0278,301.07,69,20,8.23,BR,1682533119
405,kiiminki,65.1314,25.7974,284.96,99,100,5.35,FI,1682533119
406,valparaiso,-33.0393,-71.6273,290.28,73,40,5.14,CL,1682532904
407,chulakkurgan,43.765,69.1814,288.29,29,0,8.87,KZ,1682533120
408,marquette,46.5333,-87.6335,279.96,67,62,2.47,US,1682533120
409,villa de cos,23.2833,-102.35,297.68,7,100,2.12,MX,1682533121
410,greenland,43.0362,-70.8328,286.31,76,100,4.63,US,1682533121
411,mar del plata,-38.0023,-57.5575,298.16,79,0,5.66,AR,1682532866
412,iguape,-24.7081,-47.5553,295.43,88,100,2.51,BR,1682533122
413,taro,-8.3862,115.28,297.15,97,92,0.39,ID,1682533122
414,palangkaraya,-2.2,113.8333,297.02,96,99,1.05,ID,1682533123
415,merizo village,13.2658,144.6691,300.14,93,22,8.15,GU,1682533123
416,port shepstone,-30.7414,30.455,295.96,92,11,7.63,ZA,1682533124
417,laconia,43.5279,-71.4704,286.86,69,40,4.12,US,1682533124
418,kourou,5.1552,-52.6478,299.18,87,100,2.54,GF,1682533125
419,jimma,7.6667,36.8333,291.48,79,77,0.64,ET,1682533125
420,bechar,31.6167,-2.2167,307.33,10,20,2.06,DZ,1682533126
421,sinjai,-5.1241,120.253,297.38,91,100,1.8,ID,1682533126
422,sao gabriel da cachoeira,-0.1303,-67.0892,305.04,62,20,2.57,BR,1682532864
423,leava,-14.3,-178.1667,301.41,75,95,7.5,WF,1682533127
424,constitucion,-35.3333,-72.4167,292.53,53,100,4.02,CL,1682533127
425,salinopolis,-0.6136,-47.3561,301.33,77,75,4.41,BR,1682533128
426,kudahuvadhoo,2.6708,72.8944,302.22,75,100,4.25,MV,1682533129
427,kimbe,-5.5502,150.1429,297.64,92,93,1.47,PG,1682533129
428,shimoda,34.6667,138.95,285.43,71,11,5.2,JP,1682533129
429,deoband,29.7,77.6833,300.11,22,99,3.21,IN,1682533130
430,zarand,30.8127,56.564,292.26,37,99,4.05,IR,1682533130
431,ola,59.5833,151.2833,269.18,87,18,2.52,RU,1682533131
432,hanceville,34.0607,-86.7675,290.87,78,99,3.69,US,1682533131
433,ust'-kalmanka,52.1207,83.305,281.92,83,72,2.56,RU,1682533131
434,inirida,3.8653,-67.9239,303.06,69,78,0.66,CO,1682533132
435,cidreira,-30.1811,-50.2056,294.57,81,97,3.09,BR,1682533132
436,kutum,14.2,24.6667,303.66,24,53,3.9,SD,1682533133
437,taunggyi,20.7833,97.0333,292.55,39,0,1.74,MM,1682533133
438,cudillero,43.5622,-6.1459,293.21,84,40,2.57,ES,1682533134
439,don luan,11.5333,106.9167,299.57,73,96,0.17,VN,1682532949
440,murzuq,25.9155,13.9184,302.43,14,0,3.45,LY,1682533135
441,nynashamn,58.9034,17.9479,280.46,62,46,5.4,SE,1682533135
442,frontera,26.9333,-101.45,304.44,37,75,3.6,MX,1682533136
443,boa vista,2.8197,-60.6733,298.14,88,100,5.14,BR,1682533136
444,nejo,9.5,35.5,293.43,57,89,1.76,ET,1682533136
445,lupane,-18.9315,27.807,293.96,34,54,1.71,ZW,1682533137
446,santa cruz cabralia,-16.2781,-39.0247,300.28,83,20,2.06,BR,1682533137
447,sanibel,26.449,-82.0223,305.96,61,14,2.24,US,1682533138
448,medellin,6.2518,-75.5636,299.97,60,40,7.2,CO,1682533033
449,yaren,-0.5472,166.916,301.78,74,7,6.46,NR,1682533139
450,pangai,-19.8,-174.35,298.21,83,40,7.2,TO,1682533140
451,badiyah,22.45,58.8,296.32,64,82,1.97,OM,1682533140
452,kangding,30.0513,101.9603,278.25,91,99,2.35,CN,1682533141
453,miches,18.9836,-69.0476,305.26,61,14,4.49,DO,1682533141
454,tindouf,27.6711,-8.1474,311.4,9,20,2.57,DZ,1682533142
455,cradock,-32.1642,25.6192,294.57,29,11,3.15,ZA,1682533142
456,sitka,57.0531,-135.33,279.09,75,100,4.63,US,1682533143
457,jamiltepec,16.2833,-97.8167,307.21,24,59,3.68,MX,1682533143
458,basco,20.4487,121.9702,298.69,77,20,7.65,PH,1682533144
459,belmonte,-15.8631,-38.8828,300.49,70,23,3.45,BR,1682533144
460,la ronge,55.1001,-105.2842,277.29,81,100,6.69,CA,1682533144
461,crane,31.3974,-102.3501,299.17,19,16,5.46,US,1682533145
462,montpon-menesterol,45.0,0.1667,290.18,92,100,1.27,FR,1682532907
463,uturoa,-16.7333,-151.4333,300.58,78,60,4.26,PF,1682533146
464,humberto de campos,-2.5983,-43.4611,302.37,77,38,2.66,BR,1682533146
465,luganville,-15.5333,167.1667,297.7,85,98,1.73,VU,1682533146
466,luoyang,34.6836,112.4536,289.11,73,70,2.82,CN,1682533101
467,loukhi,66.0764,33.0381,272.53,84,98,3.98,RU,1682533147
468,kirakira,-10.4544,161.9205,299.11,83,94,1.5,SB,1682533148
469,laramie,41.3114,-105.5911,282.33,55,20,1.54,US,1682533051
470,taiynsha,53.8478,69.7639,289.75,37,90,4.46,KZ,1682533149
471,huilong,31.8111,121.655,285.67,72,57,4.77,CN,1682533149
472,isola di capo rizzuto,38.96,17.0933,288.56,55,0,1.54,IT,1682533149
473,gounou gaya,9.6294,15.5132,309.74,16,98,2.33,TD,1682533150
474,brades,16.7918,-62.2106,301.91,83,20,6.17,MS,1682533150
475,tobelo,1.7284,128.0095,299.86,83,76,0.92,ID,1682533151
476,santa luzia,-19.7697,-43.8514,301.34,53,75,3.6,BR,1682533151
477,djougou,9.7085,1.666,301.18,57,89,2.93,BJ,1682533152
478,holualoa,19.6228,-155.9522,296.06,90,75,2.57,US,1682533152
479,anicuns,-16.4611,-49.9617,299.49,67,43,0.92,BR,1682533153
480,syas'stroy,60.1367,32.5691,284.39,68,100,2.54,RU,1682533153
481,tolanaro,-25.0319,46.9987,293.31,74,3,1.79,MG,1682533153
482,markovo,57.3206,107.0881,269.86,98,41,1.45,RU,1682533154
483,quellon,-43.1167,-73.6167,285.29,71,75,2.06,CL,1682533154
484,swan hill,-35.3378,143.5544,291.38,48,14,6.94,AU,1682533155
485,karratha,-20.7377,116.8463,299.72,42,100,2.81,AU,1682533155
486,san jeronimo de juarez,17.1333,-100.4667,303.75,52,81,3.68,MX,1682533156
487,la sarre,48.8002,-79.1996,275.77,77,100,2.8,CA,1682533156
488,raseiniai,55.3736,23.1217,278.19,80,100,5.35,LT,1682533157
489,xining,36.6167,101.7667,282.76,37,88,3.03,CN,1682533137
490,nchelenge,-9.3451,28.734,297.65,69,63,3.12,ZM,1682533158
491,taitung city,22.7583,121.1444,294.62,82,86,4.58,TW,1682533158
492,sucua,-2.4667,-78.1667,300.56,69,20,2.57,EC,1682533158
493,makubetsu,45.3714,141.8211,276.97,87,82,6.41,JP,1682533159
494,kachia,9.8667,7.95,299.22,63,100,4.9,NG,1682533159
495,borskoye,53.0333,51.7167,286.75,69,100,4.62,RU,1682533160
496,maloye ganyushkino,46.6,49.2667,289.97,46,60,3.13,KZ,1682533160
497,laguna,38.421,-121.4238,300.94,41,0,2.06,US,1682533161
498,candido de abreu,-24.5669,-51.3333,292.69,98,100,1.13,BR,1682533161
499,camalu,30.85,-116.0667,291.57,63,21,3.26,MX,1682533161
500,port alfred,-33.5906,26.891,293.81,93,46,6.89,ZA,1682533162
501,amursk,50.2261,136.8994,273.4,80,71,2.95,RU,1682533162
502,jayapura,-2.5333,140.7,297.81,92,100,2.08,ID,1682533163
503,fisterra,42.9049,-9.2629,292.05,91,100,2.45,ES,1682533163
504,bandarbeyla,9.4942,50.8122,302.11,77,8,3.63,SO,1682533163
505,tura,25.5198,90.2201,297.8,37,48,2.0,IN,1682533164
506,ciudad lazaro cardenas,17.9583,-102.2,302.17,55,78,4.05,MX,1682533165
507,ivot,53.6756,34.1872,284.75,71,74,1.75,RU,1682533165
508,omaruru,-21.4333,15.9333,296.5,54,74,2.52,NA,1682533165
509,faaa,-17.55,-149.6,301.13,69,40,2.06,PF,1682533166
510,tual,-5.6667,132.75,301.79,76,90,4.52,ID,1682533166
511,choibalsan,48.0667,114.5,282.48,23,87,5.69,MN,1682533167
512,el-tor,28.2364,33.6254,298.99,37,0,6.33,EG,1682533167
513,northam,51.0333,-4.2167,285.16,79,99,5.16,GB,1682533168
514,ust'-ordynskiy,52.805,104.7508,270.88,90,100,8.22,RU,1682533168
515,piacabucu,-10.4056,-36.4344,301.56,70,66,4.52,BR,1682533169
516,sao joao da barra,-21.6403,-41.0511,302.2,79,24,6.01,BR,1682533169
517,fuglafjordur,62.244,-6.814,278.41,72,63,6.13,FO,1682533170
518,camargo,27.6667,-105.1667,298.61,8,82,3.99,MX,1682533136
519,at taj,24.2049,23.2857,301.3,13,4,4.52,LY,1682533170
520,general jose de san martin,-26.5374,-59.3416,300.96,36,0,2.32,AR,1682533171
521,churapcha,62.0025,132.4325,269.5,83,53,3.67,RU,1682533171
522,nefta,33.8731,7.8777,306.29,16,4,1.99,TN,1682533172
523,broken hill,-31.95,141.4333,291.97,44,0,8.08,AU,1682533172
524,yerofey pavlovich,53.9667,121.9667,269.37,74,74,2.0,RU,1682533173
525,naduvattam,11.4833,76.5667,287.05,89,74,1.68,IN,1682533173
526,pumiao,22.75,108.4833,294.37,69,59,2.98,CN,1682533173
527,ulsteinvik,62.3432,5.8487,276.99,91,100,3.58,NO,1682533174
528,usakos,-22.0,15.6,298.87,48,60,2.62,NA,1682533174
529,rock springs,41.5875,-109.2029,282.84,57,75,4.63,US,1682532933
530,jaguaribe,-5.8906,-38.6219,305.51,47,88,2.32,BR,1682533175
531,luderitz,-26.6481,15.1594,288.21,87,4,2.12,NA,1682533176
532,jumla,29.2747,82.1838,281.15,80,100,2.04,NP,1682533590
533,xichang,27.8964,102.2634,286.05,86,3,1.37,CN,1682533177
534,pembroke,45.8168,-77.1162,282.14,53,95,1.31,CA,1682533177
535,isla mujeres,21.2311,-86.731,303.24,64,53,6.37,MX,1682533177
536,pacific grove,36.6177,-121.9166,296.29,80,0,2.68,US,1682532958
537,savanna-la-mar,18.219,-78.1332,302.55,55,51,2.1,JM,1682533178
538,kone,-21.0595,164.8658,295.06,90,41,1.44,NC,1682533179
539,mpika,-11.8343,31.4529,287.61,89,44,0.87,ZM,1682533179
540,okha,53.5739,142.9478,272.49,98,100,7.31,RU,1682533180
541,kinna,57.5073,12.6946,280.62,51,51,4.88,SE,1682533180
542,general acha,-37.377,-64.6043,299.58,20,37,4.07,AR,1682533181
543,barrancas,10.9576,-72.7877,308.02,40,89,2.77,CO,1682533181
544,aitape,-3.1374,142.3475,298.36,88,99,2.03,PG,1682533182
545,mutoko,-17.397,32.2268,289.78,63,15,2.82,ZW,1682533182
546,erdenet,49.0333,104.0833,265.69,56,96,2.92,MN,1682532890
547,amahai,-3.3333,128.9167,299.01,86,99,1.67,ID,1682533183
548,wladyslawowo,54.7909,18.4009,280.64,67,27,8.96,PL,1682533183
549,suva,-18.1416,178.4415,296.86,94,75,2.57,FJ,1682533173
550,nosy varika,-20.5833,48.5333,296.8,86,95,3.23,MG,1682533184
551,chabahar,25.2919,60.643,299.5,77,12,3.94,IR,1682533185
552,sao raimundo das mangabeiras,-7.0219,-45.4811,307.33,36,80,2.71,BR,1682533185
553,shitanjing,39.2342,106.3439,285.36,22,99,4.16,CN,1682533186
554,salamanca,40.8333,-6.0,297.03,44,94,3.62,ES,1682532968
555,general conesa,-40.1,-64.4333,293.88,40,0,4.35,AR,1682533187
556,krasnyy chikoy,50.3643,108.7512,268.68,88,100,3.12,RU,1682533187
557,east lansing,42.737,-84.4839,284.26,48,40,3.09,US,1682533040
558,aomori,40.8244,140.74,282.33,77,82,3.13,JP,1682533188
559,agat village,13.3886,144.6585,300.35,92,16,8.04,GU,1682533188
560,dubbo,-32.25,148.6167,285.22,87,100,4.12,AU,1682533189
561,peace river,56.2501,-117.286,282.32,46,100,2.57,CA,1682533189
562,motygino,58.1831,94.7592,266.34,97,44,0.9,RU,1682533190
563,kavieng,-2.5744,150.7967,300.88,79,28,3.3,PG,1682533190
564,sakon nakhon,17.3333,103.8333,298.12,67,56,3.82,TH,1682533191
565,skeldon,5.8833,-57.1333,296.51,96,100,1.7,GY,1682533191
566,baruun-urt,46.6806,113.2792,280.17,64,96,7.72,MN,1682533191
567,kamina,-8.7386,24.9906,292.12,91,49,1.09,CD,1682533192
568,mek'ele,13.4967,39.4753,294.48,46,83,0.95,ET,1682533192
569,cartagena del chaira,1.3349,-74.8429,297.17,90,100,1.19,CO,1682533091
570,tot'ma,59.9747,42.7642,282.65,97,100,2.56,RU,1682533193
571,puerto ayacucho,5.6639,-67.6236,304.71,54,92,1.51,VE,1682533194
572,veraval,20.9,70.3667,299.55,74,32,5.74,IN,1682533194
